6.966666793823242188e+02,1.250000000000000000e+01,-1.790000000000000000e+03
6.966666793823242188e+02,9.875000000000000000e+02,-1.790000000000000000e+03
4.366666030883789062e+02,9.875000000000000000e+02,-1.010000000000000000e+03
4.366666030883789062e+02,1.250000000000000000e+01,-1.010000000000000000e+03
8.183333492279052734e+02,1.250000000000000000e+01,-1.790000000000000000e+03
8.183333492279052734e+02,9.875000000000000000e+02,-1.790000000000000000e+03
9.483333206176757812e+02,9.875000000000000000e+02,-1.010000000000000000e+03
9.483333206176757812e+02,1.250000000000000000e+01,-1.010000000000000000e+03
6.263670406755411477e+02,1.250000000000000000e+01,-1.579101145765441743e+03
6.263670406755411477e+02,9.875000000000000000e+02,-1.579101145765441743e+03
8.573325740570998050e+02,9.875000000000000000e+02,-1.556004599527431992e+03
8.573325740570998050e+02,1.250000000000000000e+01,-1.556004599527431992e+03
